,Unnamed: 0,TradeDate,Open,High,Low,Close,Adj_Close,Volume,Ticker,bollinger_sma,bollinger_band_lower,bollinger_band_upper,bollinger_band_percentage,stochastic_oscillator_sma,rolling_avg,price_to_SMA_ratio,window_start_price,window_end_price,momentum,TraingOrders,TrainGridSearch,TrainBenchmark,TestOrders,TestGridSearch,TestBenchmark
767,767,2019-04-27,5279.47,5310.75,5233.64,5268.29,5268.29,13111274675,BTC,5284.553333,4893.12711274898,5675.979553251021,0.4792255447405002,78.3621940065554,5284.553333,-0.00307752272996125,5096.59,5268.29,0.0336891921854,,276000.44,197999.44,,500000.0,500000.0
768,768,2019-04-28,5271.75,5326.23,5255.68,5285.14,5285.14,12819992056,BTC,5297.123333,4937.987136530909,5656.259529469089,0.4833164505307242,75.81893853947714,5297.123333,-0.00226223409323817,5167.72,5285.14,0.0227218192936,,276607.04000000004,198606.04,,500000.0,500000.0
769,769,2019-04-29,5284.86,5311.27,5216.49,5247.35,5247.35,13735490672,BTC,5302.432,4956.693845285027,5648.170154714972,0.4203414502437413,72.38809251068224,5302.432,-0.01038806343956886,5067.11,5247.35,0.0355705717855,,275246.6,197245.6,,500000.0,500000.0
770,770,2019-04-30,5247.73,5363.26,5224.19,5350.73,5350.73,13878964574,BTC,5321.34,5035.004744673562,5607.67525532644,0.5513209593532119,69.7761637898138,5321.34,0.0055230449473253,5235.56,5350.73,0.021997646861099996,,278968.27999999997,200967.27999999997,,500000.0,500000.0
771,771,2019-05-01,5350.91,5418.0,5347.65,5402.7,5402.7,13679528236,BTC,5332.482667,5049.0823946390055,5615.882939360994,0.6238836724026806,67.9844615404564,5332.482667,0.013167850208785309,5251.94,5402.7,0.0287055830798,,280839.19999999995,202838.19999999998,,500000.0,500000.0
772,772,2019-05-02,5402.42,5522.26,5394.22,5505.28,5505.28,14644460907,BTC,5349.372,5045.08624577264,5653.657754227361,0.756186820832082,67.9534514178642,5349.372,0.02914510338783693,5298.39,5505.28,0.03904771071969999,,284532.07999999996,206531.08,,500000.0,500000.0
773,773,2019-05-03,5505.55,5865.88,5490.2,5768.29,5768.29,18720780006,BTC,5380.698667000001,4939.935366839278,5821.4619671607215,0.9396819481779304,68.387552226825,5380.698667000001,0.07203364413939592,5303.81,5768.29,0.0875747811479,,294000.44,215999.44,,500000.0,500000.0
774,774,2019-05-04,5769.2,5886.89,5645.47,5831.17,5831.17,17567780766,BTC,5415.856,4859.974469144987,5971.737530855014,0.8735634096002409,68.86786162574346,5415.856,0.07668483061588048,5337.89,5831.17,0.0924110463123,,296264.12,218263.12,,500000.0,500000.0
775,775,2019-05-05,5831.07,5833.86,5708.04,5795.71,5795.71,14808830723,BTC,5446.377332999999,4822.782131490469,6069.972534509532,0.7800956984229296,68.48697062437392,5446.377332999999,0.06414037178132476,5314.53,5795.71,0.0905404617153,,294987.56,216986.56,,500000.0,500000.0
776,776,2019-05-06,5791.69,5802.96,5653.69,5746.81,5746.81,15737171804,BTC,5475.196,4821.199567788239,6129.192432211761,0.7076570961415071,68.15044100931873,5475.196,0.04960808708948502,5399.37,5746.81,0.0643482480363,,293227.16000000003,215226.16,,500000.0,500000.0
777,777,2019-05-07,5745.6,5988.18,5741.4,5829.5,5829.5,18026409033,BTC,5503.871333,4799.041705361418,6208.700960638582,0.7309981407073979,68.13250282623115,5503.871333,0.059163568204729323,5572.36,5829.5,0.046145618732500004,,296204.0,218203.0,,500000.0,500000.0
778,778,2019-05-08,5849.48,5989.98,5794.72,5982.46,5982.46,15320605300,BTC,5531.211333,4735.091915380114,6327.330750619886,0.7834051381067133,68.13250282623115,5531.211333,0.08158225022207807,5464.87,5982.46,0.0947122255424,,301710.56,223709.56,,500000.0,500000.0
779,779,2019-05-09,5982.32,6183.04,5982.32,6174.53,6174.53,16784645411,BTC,5578.522,4642.869630200496,6514.174369799503,0.8184986322044565,69.54349382786539,5578.522,0.10683976866990934,5210.52,6174.53,0.1850122444593,,308625.07999999996,230624.08,,500000.0,500000.0
780,780,2019-05-10,6175.82,6434.62,6161.52,6378.85,6378.85,19419875368,BTC,5656.410667,4587.92933731353,6724.8919966864705,0.8380682998045409,74.2932657511266,5656.410667,0.12772045304538704,5279.35,6378.85,0.20826427495810002,,315980.6,237979.6,,500000.0,500000.0
781,781,2019-05-11,6379.67,7333.0,6375.7,7204.77,7204.77,28867562329,BTC,5784.772,4225.102517395248,7344.441482604752,0.9552240124710618,78.1594706002112,5784.772,0.2454717316430103,5268.29,7204.77,0.36757277978240005,,345713.72000000003,267712.72000000003,,500000.0,500000.0
782,782,2019-05-12,7203.51,7503.87,6815.77,6972.37,6972.37,27773333680,BTC,5898.377332999999,4153.868611299657,7642.886054700344,0.8078209508615115,81.38009171849201,5898.377332999999,0.1820827333292616,5285.14,6972.37,0.3192403607095,,337347.32,259346.32,,500000.0,500000.0
783,783,2019-05-13,6971.18,8047.41,6898.28,7814.92,7814.92,28677672181,BTC,6067.0293329999995,3856.015355728809,8278.043310271192,0.8952690224865123,85.16989874471666,6067.0293329999995,0.2880966237451353,5247.35,7814.92,0.4893079363869,,367679.12,289678.12,,500000.0,500000.0
784,784,2019-05-14,7807.88,8268.71,7696.39,7994.42,7994.42,32031452227,BTC,6250.167332999999,3696.472973997174,8803.861692002827,0.8415155499816941,89.4583368116802,6250.167332999999,0.2790729550216348,5350.73,7994.42,0.4940802469943,,374141.12,296140.12,,500000.0,500000.0
785,785,2019-05-15,7989.37,8216.42,7899.11,8205.17,8205.17,28344112920,BTC,6440.463333,3592.811382063679,9288.11528393632,0.8098529415471152,93.5417254180624,6440.463333,0.2740030609223251,5402.7,8205.17,0.5187165676421001,,381728.12,303727.12,,500000.0,500000.0
786,786,2019-05-16,8194.5,8320.82,7729.61,7884.91,7884.91,33167197581,BTC,6605.944,3691.4954622042133,9520.39253779579,0.7194181821044073,95.8768029248886,6605.944,0.19360836240815849,5505.28,7884.91,0.432245044757,,370198.76,292197.76,,500000.0,500000.0
787,787,2019-05-17,7886.93,7929.15,7038.12,7343.9,7343.9,30066644905,BTC,6728.518667,3914.1944628721253,9542.842871127876,0.6093302136437224,94.77708617536382,6728.518667,0.09145866474564987,5768.29,7343.9,0.2731502750382,,350722.39999999997,272721.39999999997,,500000.0,500000.0
788,788,2019-05-18,7341.66,7447.27,7251.5,7271.21,7271.21,21354286562,BTC,6828.713333,4104.707588221603,9552.719077778396,0.5812216838837831,92.2443407678563,6828.713333,0.06479942053821752,5831.17,7271.21,0.2469555852428,,348105.56,270104.56,,500000.0,500000.0
789,789,2019-05-19,7267.96,8261.94,7267.96,8197.69,8197.69,25902422040,BTC,6986.481333,4203.449947109017,9769.512718890985,0.7176060020631485,92.22405624212912,6986.481333,0.17336461793420496,5795.71,8197.69,0.4144410262073,,381458.84,303457.84,,500000.0,500000.0
790,790,2019-05-20,8196.92,8200.97,7678.78,7978.31,7978.31,23843404340,BTC,7131.988,4437.1843271410135,9826.791672858988,0.6570285079621616,91.98974035760727,7131.988,0.11866565114803895,5746.81,7978.31,0.38830237992899996,,373561.16000000003,295560.16000000003,,500000.0,500000.0
791,791,2019-05-21,7977.97,8062.17,7843.34,7963.33,7963.33,25127245056,BTC,7279.756,4777.307741496224,9782.204258503778,0.6365810457173471,92.21722946930072,7279.756,0.093900674692943,5829.5,7963.33,0.36603996912259995,,373021.88,295020.88,,500000.0,500000.0
792,792,2019-05-22,7956.29,7997.61,7615.99,7680.07,7680.07,24719473175,BTC,7403.127332999999,5197.132644600748,9609.122021399251,0.5627704745746597,90.66021335485664,7403.127332999999,0.03740887526890252,5982.46,7680.07,0.2837645383337,,362824.52,284823.52,,500000.0,500000.0
793,793,2019-05-23,7677.27,7943.79,7533.2,7881.85,7881.85,24457107820,BTC,7529.753333,5642.520211538092,9416.986454461909,0.5932838299084258,89.59874176626062,7529.753333,0.04676071730755061,6174.53,7881.85,0.2765101149399,,370088.60000000003,292087.60000000003,,500000.0,500000.0
794,794,2019-05-24,7881.7,8140.72,7824.45,7987.37,7987.37,25919126991,BTC,7650.609332999999,6109.591691016996,9191.626974983004,0.6092656754294685,88.80370037154333,7650.609332999999,0.04401749616823625,6378.85,7987.37,0.2521645751193,,373887.32,295886.32,,500000.0,500000.0
795,795,2019-05-25,7991.89,8117.93,7965.98,8052.54,8052.54,22256813107,BTC,7762.188667,6613.800342279531,8910.57699172047,0.6264168777885625,87.9783164217272,7762.188667,0.037405858766921415,7204.77,8052.54,0.1176678783639,,376233.44,298232.44,,500000.0,500000.0
796,796,2019-05-26,8055.21,8687.52,7924.67,8673.22,8673.22,26677970091,BTC,7860.085333,6611.0086493549525,9109.162016645048,0.825494294164196,87.9783164217272,7860.085333,0.10345112458081247,6972.37,8673.22,0.2439414431535,,398577.92,320576.92,,500000.0,500000.0
797,797,2019-05-27,8674.07,8907.17,8668.71,8805.78,8805.78,27949839564,BTC,7982.312667,6763.924987328917,9200.700346671085,0.8379332156503357,88.76983450846039,7982.312667,0.1031614980962008,7814.92,8805.78,0.1267908052802,,403350.08,325349.08,,500000.0,500000.0
798,798,2019-05-28,8802.76,8807.02,8634.72,8719.96,8719.96,24226919267,BTC,8042.648667,6708.053205490087,9377.244128509914,0.7537515496395113,88.39700476896766,8042.648667,0.08421495965366406,7994.42,8719.96,0.090755802172,,400260.55999999994,322259.55999999994,,500000.0,500000.0
799,799,2019-05-29,8718.59,8755.85,8482.73,8659.49,8659.49,23473479966,BTC,8086.986667,6670.90190320835,9503.071430791651,0.7021430311371644,87.7614738602006,8086.986667,0.07079315900645344,8205.17,8659.49,0.055369967959199996,,398083.64,320082.64,,500000.0,500000.0
800,800,2019-05-30,8661.76,9008.31,8221.27,8319.47,8319.47,29246528551,BTC,8094.606667,6669.649601947563,9519.563732052438,0.5789017923819776,85.64878648414953,8094.606667,0.02777940204515684,7884.91,8319.47,0.055112867489900005,,385842.92,307841.92,,500000.0,500000.0
801,801,2019-05-31,8320.29,8586.66,8172.55,8574.5,8574.5,25365190957,BTC,8140.579333,6681.160647974057,9599.998018025944,0.648662159616069,85.43482927317673,8140.579333,0.05330341358396783,7343.9,8574.5,0.1675676411716,,395024.0,317023.0,,500000.0,500000.0
802,802,2019-06-01,8573.84,8625.6,8481.58,8564.02,8564.02,22488303544,BTC,8221.920667,6890.249825311689,9553.591508688309,0.6284474069306354,86.72016803682007,8221.920667,0.0416082016423572,7271.21,8564.02,0.1777984682054,,394646.72000000003,316645.72000000003,,500000.0,500000.0
803,803,2019-06-02,8565.47,8809.3,8561.24,8742.96,8742.96,20266216022,BTC,8320.037333,7191.323990692547,9448.750675307452,0.6873472436036813,88.88088157110974,8320.037333,0.050831823232637414,8197.69,8742.96,0.06651507924790001,,401088.55999999994,323087.55999999994,,500000.0,500000.0
804,804,2019-06-03,8741.75,8743.5,8204.19,8209.0,8209.0,22004511436,BTC,8320.791333,7192.832356017997,9448.750309982002,0.4504453019651869,85.3669225231516,8320.791333,-0.01343518044451362,7978.31,8209.0,0.0289146448308,,381866.0,303865.0,,500000.0,500000.0
805,805,2019-06-04,8210.99,8210.99,7564.49,7707.77,7707.77,24609731549,BTC,8302.755333,7104.700944759274,9500.809721240725,0.2516868437526861,79.47950736014346,8302.755333,-0.07166119066946133,7963.33,7707.77,-0.0320921021733,,363821.72000000003,285820.72000000003,,500000.0,500000.0
806,806,2019-06-05,7704.34,7901.85,7668.67,7824.23,7824.23,21760923463,BTC,8293.482,7065.6190599359,9521.3449400641,0.3089151546607053,74.34524103837654,8293.482,-0.05658081852712769,7680.07,7824.23,0.018770662246599998,,368014.27999999997,290013.27999999997,,500000.0,500000.0
807,807,2019-06-06,7819.63,7937.34,7571.47,7822.02,7822.02,19474611077,BTC,8302.945333,7116.444085816259,9489.44658018374,0.29733467025782107,69.94720784034807,8302.945333,-0.05792225694761177,7881.85,7822.02,-0.0075908574764,,367934.72000000003,289933.72000000003,,500000.0,500000.0
808,808,2019-06-07,7826.9,8126.15,7788.37,8043.95,8043.95,19141423231,BTC,8313.752,7157.988714350951,9469.51528564905,0.3832797323854745,66.3831599285146,8313.752,-0.032452495576004665,7987.37,8043.95,0.007083683365100001,,375924.2,297923.2,,500000.0,500000.0
809,809,2019-06-08,8036.77,8076.89,7837.61,7954.13,7954.13,16522722810,BTC,8311.536,7149.468727775932,9473.603272224069,0.3462197462475796,62.00733159830528,8311.536,-0.043001197371941836,8052.54,7954.13,-0.012220988657,,372690.68,294689.68,,500000.0,500000.0
810,810,2019-06-09,7949.67,7975.97,7583.22,7688.08,7688.08,16610726547,BTC,8287.238667,7041.66156951925,9532.815764480749,0.2594855155044869,56.16604888145473,8287.238667,-0.07229895156584128,8673.22,7688.08,-0.1135841129361,,363112.88,285111.88,,500000.0,500000.0
811,811,2019-06-10,7692.28,8031.91,7586.73,8000.33,8000.33,18689275117,BTC,8242.379332999999,7022.050962395248,9462.707703604754,0.4008261469492636,51.361837852854336,8242.379332999999,-0.0293664393764198,8805.78,8000.33,-0.091468331028,,374353.88,296352.88,,500000.0,500000.0
812,812,2019-06-11,8004.24,8026.39,7772.8,7927.71,7927.71,17107279932,BTC,8183.841332999999,7036.777292012876,9330.905373987123,0.3883535165222413,46.20959304775801,8183.841332999999,-0.03129720171469996,8719.96,7927.71,-0.09085477456319999,,371739.56,293738.56,,500000.0,500000.0
813,813,2019-06-12,7925.43,8196.65,7862.36,8145.86,8145.86,19034432883,BTC,8145.568,7088.314059556711,9202.821940443291,0.5001380935973985,42.80884980580572,8145.568,3.584771497826e-05,8659.49,8145.86,-0.0593141166512,,379592.95999999996,301591.95999999996,,500000.0,500000.0
814,814,2019-06-13,8145.55,8311.57,8087.06,8230.92,8230.92,18669407147,BTC,8116.996667,7144.983974049364,9089.009359950636,0.5586017722948529,40.20837282741972,8116.996667,0.01403515828251602,8319.47,8230.92,-0.010643706870799999,,382655.12,304654.12,,500000.0,500000.0
815,815,2019-06-14,8230.9,8710.64,8183.39,8693.83,8693.83,19831162906,BTC,8141.954,7080.657441154574,9203.250558845426,0.7600008430256198,42.010566750819,8141.954,0.06778176344400864,8574.5,8693.83,0.013916846463399999,,399319.88,321318.88,,500000.0,500000.0
816,816,2019-06-15,8689.75,8859.13,8618.4,8838.38,8838.38,18371033226,BTC,8159.546,7012.863082343286,9306.228917656714,0.7959990026655407,43.0153216115726,8159.546,0.08319506992178241,8564.02,8838.38,0.0320363567577,,404523.68,326522.68,,500000.0,500000.0
817,817,2019-06-16,8841.44,9335.87,8814.56,8994.49,8994.49,23348550311,BTC,8188.244,6903.749887889821,9472.738112110175,0.8138379508316673,44.065604969994396,8188.244,0.0984638464608529,8742.96,8994.49,0.028769432777900002,,410143.64,332142.64,,500000.0,500000.0
818,818,2019-06-17,8988.92,9416.41,8988.92,9320.35,9320.35,15562951919,BTC,8226.736667000001,6722.824824964607,9730.648509035393,0.8635895743462946,44.43763684321219,8226.736667000001,0.1329340390080581,8209.0,9320.35,0.1353818979169,,421874.60000000003,343873.60000000003,,500000.0,500000.0
819,819,2019-06-18,9335.47,9348.37,9004.9,9081.76,9081.76,15848210536,BTC,8284.920667,6642.095609127345,9927.745724872657,0.7425210551730481,46.99740928160739,8284.920667,0.09617947654875232,7707.77,9081.76,0.1782603788125,,413285.36,335284.36,,500000.0,500000.0
820,820,2019-06-19,9078.73,9299.62,9070.4,9273.52,9273.52,15546809946,BTC,8389.304,6654.9592018981775,10123.648798101824,0.7549135561071081,53.308763954398806,8389.304,0.10539801633127134,7824.23,9273.52,0.18523100675720003,,420188.72000000003,342187.72000000003,,500000.0,500000.0
821,821,2019-06-20,9273.06,9594.42,9232.48,9527.16,9527.16,17846823784,BTC,8502.832667,6629.142404209939,10376.522929790062,0.7733448941221216,59.12168794607222,8502.832667,0.12046895112677865,7822.02,9527.16,0.2179922833232,,429319.76,351318.76,,500000.0,500000.0
822,822,2019-06-21,9525.07,10144.56,9525.07,10144.56,10144.56,20624008643,BTC,8657.668667,6486.438562550318,10828.89877144968,0.8424075895854592,65.09467544163233,8657.668667,0.17174269311870397,8043.95,10144.56,0.2611416033168,,451546.16,373545.16,,500000.0,500000.0
823,823,2019-06-22,10175.92,11157.35,10107.04,10701.69,10701.69,29995204861,BTC,8834.851333,6216.597189085447,11453.105476914554,0.8565044805407791,69.72019494206187,8834.851333,0.21130391408251215,7954.13,10701.69,0.34542558394190004,,471602.84,393601.84,,500000.0,500000.0
824,824,2019-06-23,10696.69,11246.14,10556.1,10855.37,10855.37,20998326502,BTC,9028.267333,6092.226740084821,11964.307925915178,0.8111507843946192,74.89106466698847,9028.267333,0.2023757825958032,7688.08,10855.37,0.4119741209769,,477135.32,399134.32,,500000.0,500000.0
825,825,2019-06-24,10853.74,11065.9,10610.43,11011.1,11011.1,19271652365,BTC,9249.802,6164.364851146416,12335.239148853583,0.7854211437517733,81.55773133365513,9249.802,0.19041467049781172,8000.33,11011.1,0.37633072635750003,,482741.60000000003,404740.60000000003,,500000.0,500000.0
826,826,2019-06-25,11007.2,11790.92,11007.2,11790.92,11790.92,24879684533,BTC,9502.508,6030.963739209748,12974.05226079025,0.8295956825103354,86.36194236225553,9502.508,0.2408218967034808,7927.71,11790.92,0.4873046567041,,510815.12,432814.12,,500000.0,500000.0
827,827,2019-06-26,11778.58,13796.49,11755.6,13016.23,13016.23,45105733173,BTC,9841.742667,5684.2783448196105,13999.206989180391,0.8817816687041506,91.51418716735186,9841.742667,0.3225533770197285,8145.86,13016.23,0.5978951270952,SELL,554925.72,476925.27999999997,,500000.0,500000.0
828,828,2019-06-27,13017.13,13311.14,10491.85,11182.81,11182.81,39977475223,BTC,10044.206,6019.715905925616,14068.696094074385,0.6414594114266137,92.73352646278701,10044.206,0.1133592839493734,8230.92,11182.81,0.35863427174609996,,620928.8400000001,410922.16,,500000.0,500000.0
829,829,2019-06-28,11162.17,12445.17,10914.5,12407.33,12407.33,35087757766,BTC,10322.633333,6208.606914205042,14436.659751794958,0.7533645211265597,95.03039559986291,10322.633333,0.20195395881548164,8693.83,12407.33,0.4271420076077,,576846.12,455004.88,,500000.0,500000.0
830,830,2019-06-29,12400.76,12400.91,11508.38,11959.37,11959.37,29923961128,BTC,10540.336,6480.182098055608,14600.489901944393,0.6747512574979524,93.65443948315887,10540.336,0.13462891505545932,8838.38,11959.37,0.3531178790683,,592972.6799999999,438878.32,,500000.0,500000.0
831,831,2019-06-30,11931.99,12178.38,10799.01,10817.16,10817.16,27256473494,BTC,10672.254667000001,6863.820892177148,14480.68844182285,0.5190242684483519,90.0091350461076,10672.254667000001,0.01357776191830075,8994.49,10817.16,0.2026429514069,,634092.24,397758.76,,500000.0,500000.0
