,TradeDate,Open,High,Low,Close,Adj_Close,Volume,Ticker,bollinger_sma,bollinger_band_lower,bollinger_band_upper,bollinger_band_percentage,stochastic_oscillator_sma,rolling_avg,price_to_SMA_ratio,window_start_price,window_end_price,momentum,tweet_date,pct_positive,pct_negative,pct_neutral,avg_compound_sentiment,tweet_volume
75,2014-12-01,378.25,383.66,376.67,379.24,379.24,,BTC,371.457333,350.59907876998807,392.31558723001194,0.6865608433519307,40.9222833567184670000,371.457333,0.02095171183496329,387.41,379.24,-0.0210887690044,2014-12-01,0.0,0.0,1.0,0.4508203,295
76,2014-12-02,379.25,384.04,377.86,381.32,381.32,,BTC,371.051333,351.31705699291507,390.78560900708493,0.760173390610159,43.4324385488859330000,371.051333,0.02767451855509168,375.20,381.32,0.0163113006397,2014-12-02,0.0,0.0,1.0,0.4719188,345
77,2014-12-03,381.72,383.03,374.35,375.01,375.01,,BTC,371.038667,351.31556254041226,390.7617714595877,0.6006771780816049,45.5159049261430000000,371.038667,0.01070328608096255,380.55,375.01,-0.0145578767573,2014-12-03,0.0,0.0,1.0,0.4009541,327
78,2014-12-04,375.72,378.65,367.76,369.60,369.60,,BTC,370.308667,351.2965372377867,389.3207967622133,0.481362766589978,46.3622839139024000000,370.308667,-0.00191371972398367,357.84,369.60,0.0328638497653,2014-12-04,0.0,0.0,1.0,0.3635649,308
79,2014-12-05,369.44,379.19,365.76,376.85,376.85,,BTC,371.576000,353.62095168483256,389.5310483151675,0.6468667727155267,50.7839934028264670000,371.576000,0.01419359700303572,350.85,376.85,0.0741057431951,2014-12-05,0.0,0.0,1.0,0.3996757,222
80,2014-12-06,376.76,378.45,370.95,374.79,374.79,,BTC,373.172000,359.3269633442161,387.01703665578395,0.5584324924601791,55.2251661975440000000,373.172000,0.00433580225740409,352.92,374.79,0.0619687181231,2014-12-06,0.0,0.0,1.0,0.4263878,263
81,2014-12-07,374.84,376.29,373.27,375.10,375.10,,BTC,374.650667,366.5147766135117,382.7865573864883,0.5276142486350514,58.2416019525579330000,374.650667,0.00119933858278704,367.57,375.10,0.0204858938433,2014-12-07,0.0,0.0,1.0,0.4243333,294
82,2014-12-08,374.96,376.03,361.89,361.91,361.91,,BTC,374.273333,364.39221777472113,384.1544482252788,-0.12560413061325568,56.7085711910854000000,374.273333,-0.03303289844590664,376.90,361.91,-0.0397718227647,2014-12-08,0.001610306,0.0,0.9983897,0.4445974,621
83,2014-12-09,361.89,363.07,344.95,352.22,352.22,,BTC,372.628000,357.69413780698375,387.5618621930162,-0.1832793732870951,54.3200872594850000000,372.628000,-0.05476775765642947,375.35,352.22,-0.0616224856800,2014-12-09,0.0,0.0,1.0,0.4206006,348
84,2014-12-10,352.20,352.38,346.36,346.36,346.36,,BTC,370.695333,350.64438807511044,390.74627792488957,-0.10683756030350838,52.0737204140258670000,370.695333,-0.06564779977955644,368.37,346.36,-0.0597497081738,2014-12-10,0.0,0.0,1.0,0.4077685,324
85,2014-12-11,344.34,361.36,338.76,350.51,350.51,,BTC,369.504667,346.90304522928034,392.10628877071963,0.07979415829780091,51.2587195238926670000,369.504667,-0.05140575666937381,369.67,350.51,-0.0518300105499,2014-12-11,0.0,0.0,1.0,0.4144199,281
86,2014-12-12,350.83,352.98,349.29,352.54,352.54,,BTC,368.362667,344.1249944730471,392.6003395269529,0.17359351475673335,50.6417503445170000000,368.362667,-0.04295404615473696,376.45,352.54,-0.0635144109443,2014-12-12,0.0,0.0,1.0,0.3874203,276
87,2014-12-13,352.38,352.38,346.59,347.38,347.38,,BTC,366.424667,340.37714793342076,392.47218606657924,0.1344245501592583,47.2027334086700000000,366.424667,-0.05197430390241714,375.49,347.38,-0.0748621800847,2014-12-13,0.0,0.0,1.0,0.4045617,308
88,2014-12-14,346.73,353.32,345.42,351.63,351.63,,BTC,364.834000,338.2504123672411,391.4175876327589,0.2516512785556314,43.7716486078210000000,364.834000,-0.03619180229912782,378.05,351.63,-0.0698849358550,2014-12-14,0.0,0.0,1.0,0.3722173,359
89,2014-12-15,351.36,351.82,344.93,345.35,345.35,,BTC,362.654000,335.36149679071985,389.94650320928014,0.18298986964823044,38.8747181910418000000,362.654000,-0.04771490180723224,379.24,345.35,-0.0893629363991,2014-12-15,0.0,0.0,1.0,0.4257269,260
90,2014-12-16,345.67,345.86,327.06,327.06,327.06,,BTC,359.175333,327.9279186002987,390.42274739970134,-0.013887846674235618,33.6978399999404000000,359.175333,-0.08941408289861598,381.32,327.06,-0.1422951851463,2014-12-16,0.0,0.0,1.0,0.4248821,280
91,2014-12-17,326.86,333.95,315.15,319.78,319.78,,BTC,355.072667,320.322410707694,389.82292329230603,-0.007804413054273503,27.0311733332737330000,355.072667,-0.09939561751735737,375.01,319.78,-0.1472760726381,2014-12-17,0.0,0.0,1.0,0.4274407,295
92,2014-12-18,319.79,323.71,304.23,311.40,311.40,,BTC,350.832000,311.31134774974333,390.35265225025665,0.0011215939668109583,21.7450995995466000000,350.832000,-0.11239567656314133,369.60,311.40,-0.1574675324675,2014-12-18,0.0,0.0,1.0,0.3917021,292
93,2014-12-19,311.18,318.53,306.77,317.84,317.84,,BTC,347.381333,305.89393534951427,388.8687306504857,0.1439722099603161,18.2986752799007330000,347.381333,-0.08504007035979679,376.85,317.84,-0.1565875016585,2014-12-19,0.0036101083,0.0,0.99638987,0.4226245,277
94,2014-12-20,317.62,330.33,316.04,329.96,329.96,,BTC,344.255333,305.29477795359685,383.21588804640317,0.31654094785130926,14.5524582856177330000,344.255333,-0.04152537848992451,374.79,329.96,-0.1196136503108,2014-12-20,0.0,0.0,1.0,0.3866154,273
95,2014-12-21,329.54,329.63,318.90,320.84,320.84,,BTC,340.658667,303.8789801632483,377.4383538367517,0.23057591425443538,10.4066198852522000000,340.658667,-0.05817749236951015,375.10,320.84,-0.1446547587310,2014-12-21,0.0,0.0,1.0,0.379218,289
96,2014-12-22,321.07,334.12,320.42,331.89,331.89,,BTC,337.778000,306.15152266578787,369.4044773342122,0.4069134393663462,9.4601257616763330000,337.778000,-0.01743156747923192,361.91,331.89,-0.0829487994253,2014-12-22,0.0,0.0,1.0,0.3979531,277
97,2014-12-23,332.02,336.29,329.60,334.57,334.57,,BTC,335.955333,307.2751986442012,364.63546735579877,0.47584856153716193,13.2147846500250670000,335.955333,-0.00412356305711629,352.22,334.57,-0.0501107262506,2014-12-23,0.0,0.0,1.0,0.4081624,271
98,2014-12-24,334.39,334.74,321.36,322.53,322.53,,BTC,333.976000,306.01756574995153,361.93443425004847,0.2953032723930135,15.0183821220717330000,333.976000,-0.03427192373104654,346.36,322.53,-0.0688012472572,2014-12-24,0.0,0.0,1.0,0.4056884,276
99,2014-12-25,322.29,322.67,316.96,319.01,319.01,,BTC,332.152667,304.08841066191894,360.2169233380811,0.2658468686703375,16.2515696119437330000,332.152667,-0.03956815135252248,350.51,319.01,-0.0898690479587,2014-12-25,0.0,0.0,1.0,0.4391014,296
100,2014-12-26,319.15,331.42,316.63,327.92,327.92,,BTC,330.646667,304.4413680084201,356.85196599157985,0.4479748923895873,18.1372267437186670000,330.646667,-0.00824646751996445,352.54,327.92,-0.0698360469734,2014-12-26,0.002444988,0.0,0.997555,0.444445,409
101,2014-12-27,327.58,328.91,312.63,315.86,315.86,,BTC,328.201333,303.9812435030948,352.42142249690517,0.24522528082365422,17.6978206438198000000,328.201333,-0.03760293380648762,347.38,315.86,-0.0907363693937,2014-12-27,0.0,0.0,1.0,0.385652,273
102,2014-12-28,316.16,320.03,311.08,317.24,317.24,,BTC,326.192000,303.8638445519051,348.5201554480949,0.29953561276455976,18.4710812981846000000,326.192000,-0.02744395938588316,351.63,317.24,-0.0978016665245,2014-12-28,0.003984064,0.0,0.99601597,0.4381713,251
103,2014-12-29,317.70,320.27,312.31,312.67,312.67,,BTC,323.594667,305.23731445719164,341.9520195428084,0.20244437550228836,17.7155096033716000000,323.594667,-0.03376034315176152,345.35,312.67,-0.0946286376140,2014-12-29,0.0,0.0,1.0,0.4335217,230
104,2014-12-30,312.72,314.81,309.37,310.74,310.74,,BTC,321.287333,306.24867335861165,336.3259926413883,0.14932602866506944,17.7155096033716000000,321.287333,-0.03282834994307105,327.06,310.74,-0.0498991010824,2014-12-30,0.0038314175,0.0,0.99616855,0.3586207,261
105,2014-12-31,310.91,320.19,310.21,320.19,320.19,,BTC,320.829333,306.12949341551735,335.5291725844827,0.4782537422831842,20.3592359986716670000,320.829333,-0.00199275108052542,319.78,320.19,0.0012821314654,2014-12-31,0.0,0.0,1.0,0.3464549,277
106,2015-01-01,320.43,320.43,314.00,314.25,314.25,,BTC,320.460667,305.3757048253864,335.5456291746136,0.2941437662186555,21.3411915169260000000,320.460667,-0.01938043460416314,311.40,314.25,0.0091522157996,2015-01-01,0.0,0.0,1.0,0.3700956,251
107,2015-01-02,314.08,315.84,313.57,315.03,315.03,,BTC,320.702667,306.1329891593286,335.27234484067145,0.3053262720688055,22.5413593725701330000,320.702667,-0.01768824392096496,317.84,315.03,-0.0088409262522,2015-01-02,0.0,0.0,1.0,0.4392087,254
108,2015-01-03,314.85,315.15,281.08,281.08,281.08,,BTC,318.252000,293.09740007984914,343.4065999201509,-0.23887082517703337,21.8853878930692670000,318.252000,-0.11680052285610145,329.96,281.08,-0.1481391683840,2015-01-03,0.0,0.0,1.0,0.375148,277
109,2015-01-04,281.15,287.23,257.61,264.20,264.20,,BTC,313.868000,277.18056252378165,350.55543747621834,-0.17690745683990547,19.9429493792022000000,313.868000,-0.15824486726904304,320.84,264.20,-0.1765365914475,2015-01-04,0.0,0.0030959751,0.996904,0.3509474,323
110,2015-01-05,265.08,278.34,265.08,274.47,274.47,,BTC,310.776667,269.12801161668546,352.4253223833145,0.06413158281041054,19.9279374518899330000,310.776667,-0.11682558845384618,331.89,274.47,-0.1730091295309,2015-01-05,0.0,0.0,1.0,0.4289048,273
111,2015-01-06,274.61,287.55,272.70,286.19,286.19,,BTC,307.730000,266.01451674908776,349.4454832509123,0.24182248027141132,19.3067966070521330000,307.730000,-0.06999642543788386,334.57,286.19,-0.1446035209373,2015-01-06,0.0,0.0,1.0,0.436306,268
112,2015-01-07,286.08,298.75,283.08,294.34,294.34,,BTC,305.048000,265.61760911030325,344.47839088969675,0.3642164107635305,18.7055170867720670000,305.048000,-0.03510267236631612,322.53,294.34,-0.0874027222274,2015-01-07,0.0,0.0,1.0,0.4497906,277
113,2015-01-08,294.14,294.14,282.17,283.35,283.35,,BTC,302.436000,262.77857497012695,342.093425029873,0.2593641041290135,18.9054768442713330000,302.436000,-0.06310756655953656,319.01,283.35,-0.1117833296762,2015-01-08,0.0,0.0,1.0,0.4339744,195
114,2015-01-09,282.38,291.11,280.53,290.41,290.41,,BTC,300.529333,261.5425722679136,339.5160937320864,0.37022090563590093,20.4144948367178000000,300.529333,-0.03367169819659501,327.92,290.41,-0.1143876555257,2015-01-09,0.0047393367,0.0,0.99526066,0.3947299,211
115,2015-01-10,287.30,288.13,273.97,274.80,274.80,,BTC,296.988000,259.02741653316093,334.94858346683907,0.2077494867882815,18.9995872217534670000,296.988000,-0.07471008929653723,315.86,274.80,-0.1299943012727,2015-01-10,0.0,0.0,1.0,0.3620841,226
116,2015-01-11,274.61,279.64,265.04,265.66,265.66,,BTC,293.641333,253.99716869036263,333.2854973096373,0.14709392306199032,18.4343441859030670000,293.641333,-0.09529085266752961,317.24,265.66,-0.1625898373471,2015-01-11,0.0,0.0,1.0,0.4110667,210
117,2015-01-12,266.15,272.20,265.20,267.80,267.80,,BTC,290.345333,250.88927290658415,329.8013930934158,0.214298222546526,17.8952234952372000000,290.345333,-0.07765006162506494,312.67,267.80,-0.1435059327726,2015-01-12,0.0,0.0,1.0,0.4065986,142
118,2015-01-13,267.39,268.28,219.91,225.86,225.86,,BTC,284.558000,234.97026695470518,334.14573304529483,-0.09186008711452481,17.6458371427580670000,284.558000,-0.20627780628202335,310.74,225.86,-0.2731544056124,2015-01-13,0.0,0.0,1.0,0.3186233,223
119,2015-01-14,223.89,223.89,171.51,178.10,178.10,,BTC,275.715333,203.84000686740654,347.59065913259343,-0.1790601048538003,17.6458371427580670000,275.715333,-0.35404390440628850,320.19,178.10,-0.4437677628908,2015-01-14,0.0,0.0,1.0,0.3302571,210
120,2015-01-15,176.90,229.07,176.90,209.84,209.84,,BTC,268.358667,193.4664126354162,343.25092136458386,0.10931429093371503,16.5474258719742000000,268.358667,-0.21806140138563142,314.25,209.84,-0.3322513922037,2015-01-15,0.0,0.0,1.0,0.3734011,182
121,2015-01-16,209.07,221.59,199.77,208.10,208.10,,BTC,261.282000,184.92779076061728,337.63620923938265,0.15174153114947547,17.0260706604459330000,261.282000,-0.20354253258930963,315.03,208.10,-0.3394279909850,2015-01-16,0.0,0.0,1.0,0.3550248,202
122,2015-01-17,207.83,211.73,194.88,199.26,199.26,,BTC,253.564000,177.08945416937735,330.03854583062264,0.14495375938371974,17.0394839013836000000,253.564000,-0.21416289378618416,281.08,199.26,-0.2910915041981,2015-01-17,0.0,0.0,1.0,0.4293158,190
123,2015-01-18,200.05,218.70,194.51,210.34,210.34,,BTC,248.848000,170.9344569997158,326.76154300028423,0.2528799325692355,18.8885318481604000000,248.848000,-0.15474506526072140,264.20,210.34,-0.2038607115821,2015-01-18,0.0,0.0,1.0,0.3101401,157
124,2015-01-19,211.47,216.73,207.32,214.86,214.86,,BTC,245.558667,166.268917755611,324.848416244389,0.306414654526276,20.9968135641503330000,245.558667,-0.12501561184969293,274.47,214.86,-0.2171822057055,2015-01-19,0.0,0.0,1.0,0.3671333,195
125,2015-01-20,212.91,215.24,205.15,211.32,211.32,,BTC,241.348667,161.93189156210917,320.76544243789084,0.31094254435270785,21.9291145734355330000,241.348667,-0.12442027284948709,286.19,211.32,-0.2616094203152,2015-01-20,0.0,0.0,1.0,0.3240737,190
126,2015-01-21,211.38,227.79,211.21,226.90,226.90,,BTC,237.396000,161.73085429680503,313.06114570319494,0.43064177764771827,22.6446475167809330000,237.396000,-0.04421304487017473,294.34,226.90,-0.2291227831759,2015-01-21,0.0,0.0,1.0,0.3098202,178
127,2015-01-22,227.32,237.02,226.43,233.41,233.41,,BTC,233.334000,164.54026822574187,302.1277317742581,0.5005523759072221,22.7744426953540000000,233.334000,0.00032571335510470,283.35,233.41,-0.1762484559732,2015-01-22,0.0,0.0,1.0,0.3117098,193
128,2015-01-23,233.52,234.85,225.20,232.88,232.88,,BTC,229.969333,166.9663568949362,292.9723091050638,0.5230994405339373,24.0225994716846670000,229.969333,0.01265676149958656,290.41,232.88,-0.1980992390069,2015-01-23,0.0,0.0,1.0,0.3112335,167
129,2015-01-24,232.70,248.21,230.02,247.85,247.85,,BTC,227.132000,172.51986205037772,281.74413794962226,0.6896831068865278,26.0890806491386670000,227.132000,0.09121568074952010,274.80,247.85,-0.0980713245997,2015-01-24,0.0,0.0,1.0,0.3215519,212
130,2015-01-25,247.35,255.07,243.89,253.72,253.72,,BTC,225.726667,175.45949869380024,275.99383530619974,0.7784454937811508,30.4471660401103330000,225.726667,0.12401429291471353,265.66,253.72,-0.0449446661146,2015-01-25,0.0,0.0,1.0,0.325201,204
131,2015-01-26,254.08,309.38,254.08,273.47,273.47,,BTC,226.247333,174.0815338774404,278.4131321225596,0.9526209489195587,36.9399921400091330000,226.247333,0.20872143054168068,267.80,273.47,0.0211725168036,2015-01-26,0.0049751243,0.0,0.99502486,0.3550348,201
132,2015-01-27,273.17,275.48,250.65,263.48,263.48,,BTC,225.959333,174.73754552259,277.18112047740993,0.8662569079275841,42.4796780247640670000,225.959333,0.16605052998629625,225.86,263.48,0.1665633578323,2015-01-27,0.0,0.0,1.0,0.4282485,169
133,2015-01-28,263.35,266.54,227.05,233.91,233.91,,BTC,226.496000,175.11025055801667,277.88174944198335,0.5721406234268385,46.3809747288289330000,226.496000,0.03273346990675332,178.10,233.91,0.3133632790567,2015-01-28,0.0,0.0,1.0,0.3672976,168
134,2015-01-29,233.35,238.71,220.71,233.51,233.51,,BTC,230.190000,186.29378408759393,274.0862159124061,0.5378164715453487,49.4578287017885330000,230.190000,0.01442286806551110,209.84,233.51,0.1128002287457,2015-01-29,0.0,0.0,1.0,0.3318995,209
135,2015-01-30,232.77,242.85,225.84,226.43,226.43,,BTC,231.296000,188.78301455521415,273.80898544478583,0.44277042709315545,50.3533346705661330000,231.296000,-0.02103797731045932,208.10,226.43,0.0880826525709,2015-01-30,0.0,0.0,1.0,0.3857862,145
136,2015-01-31,226.44,233.50,216.31,217.46,217.46,,BTC,231.920000,190.60836690989532,273.23163309010465,0.3249887632321225,50.5277341392522000000,231.920000,-0.06234908589168679,199.26,217.46,0.0913379504165,2015-01-31,0.0,0.0,1.0,0.415496,125
137,2015-02-01,216.87,231.57,212.01,226.97,226.97,,BTC,233.767333,196.42751934474023,271.1071466552598,0.4089800894193466,51.0703175708926000000,233.767333,-0.02907734332581020,210.34,226.97,0.0790624702862,2015-02-01,0.0,0.0,1.0,0.3792605,215
138,2015-02-02,226.49,242.18,222.66,238.23,238.23,,BTC,235.626667,200.57921128091888,270.67412271908114,0.5371401139766991,52.1078343867867330000,235.626667,0.01104854995041796,214.86,238.23,0.1087685004189,2015-02-02,0.0,0.0,1.0,0.3519101,189
139,2015-02-03,237.45,245.96,224.48,227.27,227.27,,BTC,236.454000,202.9558262331469,269.95217376685315,0.3629179001828497,51.7104671250740670000,236.454000,-0.03884053557985908,211.32,227.27,0.0754779481355,2015-02-03,0.0,0.0,1.0,0.4039526,190
140,2015-02-04,227.51,230.06,221.11,226.85,226.85,,BTC,237.489333,206.4507077849861,268.5279582150139,0.32861140069352085,50.9228711877150670000,237.489333,-0.04479920367623417,226.90,226.85,-0.0002203613927,2015-02-04,0.0,0.0,1.0,0.3351914,209
141,2015-02-05,227.66,239.40,214.73,217.11,217.11,,BTC,236.836667,204.46083592039312,269.2124980796069,0.19534887071322826,48.1240641218742670000,236.836667,-0.08329228429819104,233.41,217.11,-0.0698341973352,2015-02-05,0.0,0.0,1.0,0.3349617,183
142,2015-02-06,216.92,230.51,216.23,222.27,222.27,,BTC,236.094000,202.88103798643837,269.3069620135616,0.29188848025124475,45.4512515340686000000,236.094000,-0.05855294924902793,232.88,222.27,-0.0455599450361,2015-02-06,0.0,0.0,1.0,0.3673125,144
143,2015-02-07,222.63,230.30,222.61,227.75,227.75,,BTC,235.752000,202.29246776861854,269.21153223138145,0.3804227156455138,43.4581133502880670000,235.752000,-0.03394244799619940,247.85,227.75,-0.0810974379665,2015-02-07,0.0,0.0,1.0,0.3215745,94
144,2015-02-08,227.69,229.44,221.08,223.41,223.41,,BTC,234.122667,200.8080048768304,267.4373291231696,0.33921993624918695,39.3946360588619330000,234.122667,-0.04575664175224862,253.72,223.41,-0.1194623994955,2015-02-08,0.0,0.0,1.0,0.3894955,111
145,2015-02-09,223.39,223.98,217.02,220.11,220.11,,BTC,231.882000,199.71491815713281,264.04908184286717,0.3170179057972221,34.1292821295774000000,231.882000,-0.05076720055890496,273.47,220.11,-0.1951219512195,2015-02-09,0.0,0.0,1.0,0.355875,208
146,2015-02-10,220.28,221.81,215.33,219.84,219.84,,BTC,228.306667,205.345663205782,251.26767079421802,0.3156294237856435,27.8551106106355330000,228.306667,-0.03708462442754683,263.48,219.84,-0.1656292697738,2015-02-10,0.0,0.0,1.0,0.3383677,291
147,2015-02-11,219.73,223.41,218.07,219.18,219.18,,BTC,225.353333,212.6982726532078,238.0083933467922,0.2560923128444504,22.5401858439374000000,225.353333,-0.02739401684376241,233.91,219.18,-0.0629729383096,2015-02-11,0.0,0.0,1.0,0.3539745,196
148,2015-02-12,219.21,222.20,217.61,221.76,221.76,,BTC,224.543333,212.70657507837137,236.3800909216286,0.38242840571596987,20.1066921701755330000,224.543333,-0.01239552723660693,233.51,221.76,-0.0503190441523,2015-02-12,0.0,0.0,1.0,0.3045696,158
149,2015-02-13,221.97,240.26,221.26,235.43,235.43,,BTC,224.671333,212.3859924519748,236.9566735480252,0.9378660468524577,22.8126664800442000000,224.671333,0.04788624724098646,226.43,235.43,0.0397473832973,2015-02-13,0.0,0.0,1.0,0.3857397,146
150,2015-02-14,235.53,259.81,235.53,257.32,257.32,,BTC,226.730667,205.83990832312955,247.62142567687047,1.232125947964433,27.0385120534170670000,226.730667,0.13491484590392882,217.46,257.32,0.1832980778074,2015-02-14,0.0,0.0,1.0,0.4027436,156
151,2015-02-15,257.51,265.61,227.68,234.82,234.82,,BTC,227.888000,207.27674066369133,248.49925933630868,0.668160515737838,28.3397636250993330000,227.888000,0.03041845116899530,226.97,234.82,0.0345860686434,2015-02-15,0.0,0.0,1.0,0.4243548,186
152,2015-02-16,234.82,239.52,229.02,233.84,233.84,,BTC,228.346000,207.5179889160226,249.1740110839774,0.6318896935921652,29.3573701322746000000,228.346000,0.02405997915444107,238.23,233.84,-0.0184275699954,2015-02-16,0.0,0.0,1.0,0.4344558,215
153,2015-02-17,233.42,245.77,232.31,243.61,243.61,,BTC,228.704667,206.9811591713607,250.4281748286393,0.8430692022111984,30.8644056348776670000,228.704667,0.06517284144446427,227.27,243.61,0.0718968627624,2015-02-17,0.006756757,0.0,0.9932432,0.3986284,148
154,2015-02-18,243.78,244.25,232.34,236.33,236.33,,BTC,229.308667,207.25481749259566,251.36251650740437,0.6591861093829143,32.3400948446972000000,229.308667,0.03061957095585925,226.85,236.33,0.0417897288957,2015-02-18,0.0,0.0,1.0,0.3918861,158
155,2015-02-19,236.41,242.67,235.59,240.28,240.28,,BTC,230.204000,207.49714917727002,252.91085082273,0.7218713655773377,35.0639360815246670000,230.204000,0.04376987367726017,217.11,240.28,0.1067200958040,2015-02-19,0.0,0.0,1.0,0.399482,139
156,2015-02-20,240.25,247.10,239.30,243.78,243.78,,BTC,231.982000,209.49365736907865,254.47034263092135,0.7623136838856638,39.3638836431398000000,231.982000,0.05085739410816356,222.27,243.78,0.0967741935484,2015-02-20,0.0,0.0,1.0,0.37008,100
157,2015-02-21,243.75,255.32,243.18,244.53,244.53,,BTC,233.466000,210.78728146729375,256.14471853270624,0.7439291264196431,43.1845652081632000000,233.466000,0.04739019814448357,227.75,244.53,0.0736772777168,2015-02-21,0.0,0.0,1.0,0.3682102,176
158,2015-02-22,244.54,246.39,233.85,235.98,235.98,,BTC,234.014667,211.5312319972294,256.49810200277057,0.5437062441694923,44.8625389403408670000,234.014667,0.00839833257118025,223.41,235.98,0.0562642674903,2015-02-22,0.0,0.0,1.0,0.349375,104
159,2015-02-23,235.99,240.11,232.42,238.89,238.89,,BTC,235.046667,213.23840163809564,256.8549323619044,0.5881164305418274,47.5625314597764000000,235.046667,0.01635136140858360,220.11,238.89,0.0853209758757,2015-02-23,0.0,0.0,1.0,0.3501327,113
160,2015-02-24,239.00,239.90,236.40,238.74,238.74,,BTC,236.288667,216.06138857750943,256.5159454224906,0.5605947312534737,50.6266525511349330000,236.288667,0.01037431473596658,219.84,238.74,0.0859716157205,2015-02-24,0.0,0.0,1.0,0.3498177,181
161,2015-02-25,238.89,239.34,235.53,237.47,237.47,,BTC,237.464000,219.39970562051838,255.52829437948162,0.5001660734671932,53.4311509360093330000,237.464000,0.00002526698783816,219.18,237.47,0.0834473948353,2015-02-25,0.0,0.0,1.0,0.3469886,175
162,2015-02-26,237.34,237.71,234.26,236.43,236.43,,BTC,238.614000,223.59931613957286,253.62868386042715,0.4272711959738236,55.5280230599484000000,238.614000,-0.00915285775352662,221.76,236.43,0.0661525974026,2015-02-26,0.0,0.0,1.0,0.4103158,114
163,2015-02-27,236.44,256.65,236.44,253.83,253.83,,BTC,240.752000,226.9374503201464,254.5665496798536,0.973341524084287,59.7359724430468670000,240.752000,0.05432145942712833,235.43,253.83,0.0781548655651,2015-02-27,0.00862069,0.0,0.9913793,0.3985862,116
164,2015-02-28,253.52,254.69,249.48,254.26,254.26,,BTC,242.007333,226.90340074631817,257.1112652536818,0.9056118232724876,59.7509862953690670000,242.007333,0.05062932121978304,257.32,254.26,-0.0118918078657,2015-02-28,0.0,0.0,1.0,0.3569412,102
165,2015-03-01,254.28,261.66,245.93,260.20,260.20,,BTC,242.199333,226.2136868194565,258.1849791805435,1.0630259420450894,59.7509862953690670000,242.199333,0.07432170343755654,234.82,260.20,0.1080827868154,2015-03-01,0.0,0.0,1.0,0.3153333,162
166,2015-03-02,260.36,276.30,258.31,275.67,275.67,,BTC,244.922667,221.93835002805875,267.90698397194126,1.1688763698641922,63.4814016149413330000,244.922667,0.12553894409454557,233.84,275.67,0.1788829969210,2015-03-02,0.0069444445,0.0,0.9930556,0.3788125,144
167,2015-03-03,275.05,285.80,268.16,281.70,281.70,,BTC,248.113333,219.19958276968657,277.02708323031345,1.080807863602339,67.3742972462105330000,248.113333,0.13536824721950755,243.61,281.70,0.1563564714092,2015-03-03,0.0,0.0,1.0,0.3746134,194
168,2015-03-04,281.99,284.23,268.13,273.09,273.09,,BTC,250.078667,218.5842993705182,281.5730346294818,0.8653245759800414,68.3918955811115330000,250.078667,0.09201637739055927,236.33,273.09,0.1555452122033,2015-03-04,0.0,0.0,1.0,0.4332961,179
169,2015-03-05,272.74,281.67,264.77,276.18,276.18,,BTC,252.735333,219.5345637604893,285.93610223951066,0.8530741536569524,71.0670591961048670000,252.735333,0.09276370945727640,240.28,276.18,0.1494090228067,2015-03-05,0.0056179776,0.0,0.994382,0.3938539,178
170,2015-03-06,275.60,277.61,270.02,272.72,272.72,,BTC,254.898000,220.95639704096797,288.83960295903205,0.7625391620647882,72.5828074089179330000,254.898000,0.06991816334376888,243.78,272.72,0.1187135942243,2015-03-06,0.0,0.0,1.0,0.3717913,230
171,2015-03-07,272.29,277.85,270.13,276.26,276.26,,BTC,257.063333,222.03473842220913,292.09192757779084,0.7740142336765525,74.1562923349085330000,257.063333,0.07467679958852786,244.53,276.26,0.1297591297591,2015-03-07,0.0,0.0,1.0,0.3698447,219
172,2015-03-08,276.43,277.86,272.57,274.35,274.35,,BTC,259.051333,223.68803171045357,294.4146342895464,0.7163071099434145,75.3201744453448000000,259.051333,0.05905650753783228,235.98,274.35,0.1625985252988,2015-03-08,0.0,0.0,1.0,0.4267586,261
173,2015-03-09,274.81,292.70,273.89,289.61,289.61,,BTC,262.626667,226.42575409385776,298.8275799061422,0.8726885710031606,79.0502915577377330000,262.626667,0.10274407130179206,238.89,289.61,0.2123152915568,2015-03-09,0.0,0.0,1.0,0.3864286,210
174,2015-03-10,289.86,300.04,289.74,291.76,291.76,,BTC,266.151333,229.5619357327458,302.74073026725426,0.8499465543658804,82.2717563366225330000,266.151333,0.09621844351236069,238.74,291.76,0.2220826003183,2015-03-10,0.0,0.0,1.0,0.3849939,165
175,2015-03-11,291.52,297.39,290.51,296.38,296.38,,BTC,269.994000,233.6360817820539,306.35191821794615,0.8628645600915613,85.5194403079562000000,269.994000,0.09772809766142951,237.47,296.38,0.2480734408557,2015-03-11,0.0,0.0,1.0,0.4058859,149
176,2015-03-12,296.13,297.09,292.41,294.35,294.35,,BTC,273.786000,240.20726965728787,307.3647303427121,0.8062057408085297,88.7633697667387330000,273.786000,0.07510975725566683,236.43,294.35,0.2449773717379,2015-03-12,0.0,0.0,1.0,0.3515042,240
177,2015-03-13,294.12,294.50,285.34,285.34,285.34,,BTC,277.046667,250.1877555587386,303.9055784412614,0.6543869902943931,90.9500254888275330000,277.046667,0.02993478712378807,253.83,285.34,0.1241382027341,2015-03-13,0.0,0.0,1.0,0.4136919,198
178,2015-03-14,284.44,286.34,280.98,281.89,281.89,,BTC,278.917333,255.2719934209302,302.5626725790698,0.5628594694117086,89.6474924486454670000,278.917333,0.01065787833271731,254.26,281.89,0.1086682922992,2015-03-14,0.0,0.0,1.0,0.4163396,159
