tweet_date,pct_positive,pct_negative,pct_neutral,avg_compound_sentiment,tweet_volume
2013-05-08,0.0,0.0,1.0,0.7607217,345
2013-05-07,0.0,0.0,1.0,0.7407298,507
2013-07-03,0.0,0.0,1.0,-0.1157593,54
2012-04-28,0.0,0.0,1.0,0.3982000,5
2012-10-22,0.0,0.0,1.0,0.4085000,6
2013-06-06,0.0,0.0,1.0,0.6826287,237
2012-05-04,0.0,0.0,1.0,0.0335000,4
2013-05-28,0.0,0.0,1.0,0.7450896,357
2017-01-17,0.017543859649122806,0.0,0.9824561403508771,0.1075088,57
2012-03-16,0.0,0.0,1.0,0.5000000,2
2012-03-01,0.0,0.0,1.0,0.1200000,3
2012-06-04,0.0,0.0,1.0,0.3708000,5
2012-09-30,0.0,0.0,1.0,0.2644000,5
2013-01-30,0.0,0.0,1.0,0.4700000,3
2013-11-07,0.0,0.0,1.0,0.1415974,154
2013-12-08,0.0,0.0,1.0,0.2884942,342
2012-11-05,0.0,0.0,1.0,0.4700000,3
2012-12-10,0.0,0.0,1.0,0.2766667,6
2014-03-08,0.0,0.006134969325153374,0.9938650306748467,0.3694172,163
2012-03-11,0.0,0.0,1.0,0.1356667,6
2012-08-15,0.0,0.0,1.0,0.2730000,5
2014-05-28,0.0,0.0,1.0,0.4207500,184
2012-02-24,0.0,0.0,1.0,0.2153333,3
2012-05-08,0.0,0.0,1.0,0.2766000,5
2012-06-23,0.0,0.0,1.0,0.3610000,5
2013-06-21,0.0,0.0,1.0,-0.0793030,33
2012-02-04,0.5,0.0,0.5,0.4695000,2
2013-03-22,0.0,0.0,1.0,-0.0525714,7
2012-04-01,0.0,0.0,1.0,0.5482500,4
2012-07-09,0.0,0.0,1.0,0.3008750,8
2013-08-13,0.0,0.0,1.0,-0.0066735,49
2014-01-10,0.0,0.0,1.0,0.2955833,336
2014-04-27,0.0,0.0,1.0,0.4233391,174
2012-05-09,0.0,0.0,1.0,0.6092500,4
2014-03-29,0.0,0.0,1.0,0.3489912,227
2012-04-27,0.0,0.0,1.0,0.4950962,52
2012-09-02,0.0,0.0,1.0,0.1918000,5
2014-05-02,0.01,0.0,0.99,0.4079000,100
2012-06-14,0.0,0.0,1.0,0.4130000,3
2013-05-09,0.0,0.0,1.0,0.7356725,284
2012-04-30,0.0,0.0,1.0,-0.3413333,3
2012-10-04,0.0,0.0,1.0,0.0879000,10
2012-10-19,0.0,0.0,1.0,0.4940000,2
2013-04-23,0.0,0.0,1.0,0.0576122,49
2013-06-29,0.0,0.0,1.0,-0.0430800,50
2013-08-10,0.0,0.0,1.0,0.4253390,59
2013-09-05,0.0,0.0,1.0,0.0490851,47
2012-11-08,0.0,0.0,1.0,0.5706667,3
2013-11-09,0.0,0.0058823529411764705,0.9941176470588236,0.1571529,170
2013-12-30,0.0,0.0,1.0,0.3237550,302
