,TradeDate,Open,High,Low,Close,Adj_Close,Volume,Ticker,stochastic_oscillator_sma,rolling_avg,price_to_SMA_ratio,multiplier,on_balance_volume,window_start_price,window_end_price,momentum
1451,2021-03-11,55963.18,58091.06,54484.59,57805.12,57805.12,56772343595,BTC,94.5951011902465000000,50120.010000,0.15333416733157076,1,2359510185885,47093.85,57805.12,0.2274451971967
1452,2021-03-12,57821.22,57996.62,55376.65,57332.09,57332.09,55689944702,BTC,99.0664385210797500000,50802.559333,0.12852759295452640,-1,2303820241183,46339.76,57332.09,0.2372116299264
1453,2021-03-13,57343.37,61683.86,56217.97,61243.09,61243.09,60669829814,BTC,99.0664385210797500000,51796.114667,0.18238772142920586,1,2364490070997,46188.45,61243.09,0.3259394935314
1454,2021-03-14,61221.13,61597.92,59302.32,59302.32,59302.32,43901225564,BTC,96.0538159839305000000,52670.372667,0.12591419041079176,-1,2320588845433,45137.77,59302.32,0.3138070400908
1455,2021-03-15,59267.43,60540.99,55393.16,55907.20,55907.20,66419369890,BTC,85.6840854936512500000,53388.334667,0.04718006936741824,-1,2254169475543,49631.24,55907.20,0.1264518073697
1456,2021-03-16,55840.79,56833.18,53555.03,56804.90,56804.90,59749798599,BTC,77.9925002464110000000,53866.578667,0.05454813366121744,1,2313919274142,48378.99,56804.90,0.1741646528793
1457,2021-03-17,56825.83,58969.82,54528.63,58870.89,58870.89,60258313191,BTC,73.3161578629232500000,54566.038667,0.07889250233595301,1,2374177587333,50538.24,58870.89,0.1648781200137
1458,2021-03-18,58893.08,60116.25,54253.58,57858.92,57858.92,55746041000,BTC,69.6575310939737500000,55054.084000,0.05094691975984924,-1,2318431546333,48561.17,57858.92,0.1914647031775
1459,2021-03-19,57850.44,59498.38,56643.70,58346.65,58346.65,49063873786,BTC,74.1548503443487500000,55706.449333,0.04739488333240383,1,2367495420119,48927.30,58346.65,0.1925172654122
1460,2021-03-20,58332.26,60031.29,58213.30,58313.64,58313.64,50361731222,BTC,76.8406594330172500000,56332.205333,0.03517410077036794,-1,2317133688897,48912.38,58313.64,0.1922061449474
1461,2021-03-21,58309.91,58767.90,56005.62,57523.42,57523.42,51943414539,BTC,72.2515530500150000000,56906.274667,0.01084494349017514,-1,2265190274358,51206.69,57523.42,0.1233575144185
1462,2021-03-22,57517.89,58471.48,54288.16,54529.14,54529.14,56521454974,BTC,60.2658308658680000000,57127.771333,-0.04548805725069296,-1,2208668819384,52246.52,54529.14,0.0436894170176
1463,2021-03-23,54511.66,55985.44,53470.70,54738.95,54738.95,56435023914,BTC,41.9194886149062500000,57293.933333,-0.04459430840871223,1,2265103843298,54824.12,54738.95,-0.0015535133076
1464,2021-03-24,54710.49,57262.38,52514.33,52774.27,52774.27,70567223787,BTC,22.8588262523982500000,57157.276667,-0.07668326628883191,-1,2194536619511,56008.55,52774.27,-0.0577461833952
1465,2021-03-25,52726.75,53392.39,50856.57,51704.16,51704.16,67999812841,BTC,7.1242750188882500000,56870.317333,-0.09084101470280080,-1,2126536806670,57805.12,51704.16,-0.1055435919863
1466,2021-03-26,51683.01,55137.31,51579.86,55137.31,55137.31,56652197978,BTC,9.7789800075452500000,56692.463333,-0.02743139460822765,1,2183189004648,57332.09,55137.31,-0.0382818766942
1467,2021-03-27,55137.57,56568.21,54242.91,55973.51,55973.51,47266542233,BTC,20.1870125894622500000,56601.891333,-0.01110177271821377,1,2230455546881,61243.09,55973.51,-0.0860436663140
1468,2021-03-28,55974.94,56610.31,55071.11,55950.75,55950.75,47686580918,BTC,34.1594414406577500000,56249.068667,-0.00530353077961301,-1,2182768965963,59302.32,55950.75,-0.0565166759075
1469,2021-03-29,55947.90,58342.10,55139.34,57750.20,57750.20,57625587027,BTC,55.2500922674645000000,56145.594000,0.02857937525783412,1,2240394552990,55907.20,57750.20,0.0329653425677
1470,2021-03-30,57750.13,59447.22,57251.55,58917.69,58917.69,54414116432,BTC,71.2523587690532500000,56346.293333,0.04563559579337982,1,2294808669422,56804.90,58917.69,0.0371937984223
1471,2021-03-31,58930.28,59930.03,57726.42,58918.83,58918.83,65520826225,BTC,85.0630796780022500000,56487.222000,0.04304704522378530,-1,2229287843197,58870.89,58918.83,0.0008143243630
1472,2021-04-01,58926.56,59586.07,58505.28,59095.81,59095.81,61669163792,BTC,96.0906508268067500000,56502.216667,0.04590250588371664,1,2290957006989,57858.92,59095.81,0.0213776890409
1473,2021-04-02,59098.88,60267.19,58869.28,59384.31,59384.31,58727860620,BTC,100.0000000000000000000,56603.909333,0.04912029398257534,1,2349684867609,58346.65,59384.31,0.0177843972190
1474,2021-04-03,59397.41,60110.27,57603.89,57603.89,57603.89,59641344484,BTC,94.2044751730110000000,56554.392000,0.01855732088853506,-1,2290043523125,58313.64,57603.89,-0.0121712518718
1475,2021-04-04,57604.84,58913.75,57168.68,58758.55,58758.55,50749662970,BTC,92.1675357903167500000,56584.052667,0.03842950850122076,1,2340793186095,57523.42,58758.55,0.0214717761913
1476,2021-04-05,58760.88,59891.30,57694.82,59057.88,59057.88,60706272115,BTC,91.1049588875220000000,56686.350000,0.04183599755496694,1,2401499458210,54529.14,59057.88,0.0830517407757
1477,2021-04-06,59171.93,59479.58,57646.81,58192.36,58192.36,66058027988,BTC,87.2249890952652500000,56930.564667,0.02216375931594095,-1,2335441430222,54738.95,58192.36,0.0630887147086
1478,2021-04-07,58186.51,58731.14,55604.02,56048.94,56048.94,75645303584,BTC,82.1634017564762500000,57017.897333,-0.01699391556551141,-1,2259796126638,52774.27,56048.94,0.0620505030197
1479,2021-04-08,56099.91,58338.74,55879.09,58323.95,58323.95,53053855641,BTC,80.7487158453937500000,57387.876000,0.01631135468404511,1,2312849982279,51704.16,58323.95,0.1280320577687
1480,2021-04-09,58326.56,58937.05,57807.86,58245.00,58245.00,46655208546,BTC,75.1047351781390000000,57823.932000,0.00728189843610082,-1,2266194773733,55137.31,58245.00,0.0563627423971
1481,2021-04-10,58253.78,61276.66,58038.71,59793.23,59793.23,58238470525,BTC,78.9847049703957500000,58134.326667,0.02853569359291604,1,2324433244258,55973.51,59793.23,0.0682415664124
1482,2021-04-11,59846.23,60790.55,59289.80,60204.96,60204.96,46280252580,BTC,89.8418171361737500000,58416.423333,0.03061701769730976,1,2370713496838,55950.75,60204.96,0.0760349056983
1483,2021-04-12,60175.95,61253.04,59589.88,59893.45,59893.45,51828688519,BTC,91.4195943733965000000,58679.270000,0.02069180478898255,-1,2318884808319,57750.20,59893.45,0.0371124255847
1484,2021-04-13,59890.02,63742.29,59869.96,63503.46,63503.46,69983454362,BTC,98.1261519434460000000,59062.820667,0.07518501965960298,1,2388868262681,58917.69,63503.46,0.0778334995822
1485,2021-04-14,63523.75,64863.10,61554.80,63109.70,63109.70,77451779687,BTC,96.8056108489155000000,59342.288000,0.06348612645336493,-1,2311416482994,58918.83,63109.70,0.0711295523010
1486,2021-04-15,63075.20,63821.67,62208.96,63314.01,63314.01,60954381579,BTC,96.1702580696620000000,59635.300000,0.06168678618200965,1,2372370864573,59095.81,63314.01,0.0713790030122
1487,2021-04-16,63258.50,63594.72,60222.53,61572.79,61572.79,84293007468,BTC,91.5692760902110000000,59800.432000,0.02963787953906420,-1,2288077857105,59384.31,61572.79,0.0368528320023
1488,2021-04-17,61529.92,62572.18,60361.35,60683.82,60683.82,66138759198,BTC,82.1131340448480000000,59887.066000,0.01330427508337109,-1,2221939097907,57603.89,60683.82,0.0534673960387
1489,2021-04-18,60701.89,61057.46,52829.54,56216.18,56216.18,97468872758,BTC,58.9945429081952500000,59794.552000,-0.05984444870495894,-1,2124470225149,58758.55,56216.18,-0.0432680860913
1490,2021-04-19,56191.59,57520.05,54368.59,55724.27,55724.27,65344865159,BTC,34.6298956874487500000,59592.266667,-0.06490769496341299,-1,2059125359990,59057.88,55724.27,-0.0564464894439
1491,2021-04-20,55681.79,57062.15,53448.05,56473.03,56473.03,67849323955,BTC,18.5110173810685000000,59419.943333,-0.04959468433830322,1,2126974683945,58192.36,56473.03,-0.0295456310760
1492,2021-04-21,56471.13,56757.97,53695.47,53906.09,53906.09,54926612466,BTC,2.9671594264315000000,59134.192000,-0.08841081315527233,-1,2072048071479,56048.94,53906.09,-0.0382317667381
1493,2021-04-22,53857.11,55410.23,50583.81,51762.27,51762.27,74798630778,BTC,2.4062916576147500000,58848.414000,-0.12041350851018687,-1,1997249440701,58323.95,51762.27,-0.1125040399356
1494,2021-04-23,51739.81,52120.79,47714.66,51093.65,51093.65,86668667320,BTC,2.4062916576147500000,58366.394000,-0.12460499101589178,-1,1910580773381,58245.00,51093.65,-0.1227804961799
1495,2021-04-24,51143.23,51167.56,48805.29,50050.87,50050.87,49014494781,BTC,0E-19,57820.118667,-0.13436929646832750,-1,1861566278600,59793.23,50050.87,-0.1629341649548
1496,2021-04-25,50052.83,50506.02,47159.48,49004.25,49004.25,46117114240,BTC,0E-19,57100.853333,-0.14179478694972098,-1,1815449164360,60204.96,49004.25,-0.1860429771899
1497,2021-04-26,49077.79,54288.00,48852.80,54021.75,54021.75,58284039825,BTC,8.6513334174757500000,56688.639333,-0.04704451128795274,1,1873733204185,59893.45,54021.75,-0.0980357618404
1498,2021-04-27,54030.30,55416.96,53319.19,55033.12,55033.12,49448222757,BTC,19.0465032232790000000,56364.617333,-0.02362292863860966,1,1923181426942,63503.46,55033.12,-0.1333839132545
1499,2021-04-28,55036.64,56227.21,53887.92,54824.70,54824.70,48000572955,BTC,29.2151748152555000000,55786.033333,-0.01723250920640968,-1,1875180853987,63109.70,54824.70,-0.1312793437459
1500,2021-04-29,54858.09,55115.84,52418.03,53555.11,53555.11,46088929780,BTC,37.1657973274430000000,55149.060667,-0.02890258959485389,-1,1829091924207,63314.01,53555.11,-0.1541349221128
1501,2021-04-30,53568.66,57900.72,53129.60,57750.18,57750.18,52395931985,BTC,45.9109355765252500000,54778.138667,0.05425597519965473,1,1881487856192,61572.79,57750.18,-0.0620827803970
1502,2021-05-01,57714.66,58448.34,57052.27,57828.05,57828.05,42836427360,BTC,54.4030193254332500000,54528.489333,0.06051076615840052,1,1924324283552,60683.82,57828.05,-0.0470598258317
1503,2021-05-02,57825.86,57902.59,56141.91,56631.08,56631.08,38177405335,BTC,65.8430367336607500000,54258.306667,0.04373106126518919,-1,1886146878217,56216.18,56631.08,0.0073804374470
1504,2021-05-03,56620.27,58973.31,56590.87,57200.29,57200.29,51713139031,BTC,81.1138154318362500000,54323.914000,0.05294861485864218,1,1937860017248,55724.27,57200.29,0.0264879198956
1505,2021-05-04,57214.18,57214.18,53191.43,53333.54,53333.54,68564706967,BTC,75.9832892762825000000,54164.532000,-0.01534199538546738,-1,1869295310281,56473.03,53333.54,-0.0555927316101
1506,2021-05-05,53252.16,57911.36,52969.05,57424.01,57424.01,69241316747,BTC,80.9512908270812500000,54227.930667,0.05893788115623136,1,1938536627028,53906.09,57424.01,0.0652601589171
1507,2021-05-06,57441.31,58363.32,55382.51,56396.52,56396.52,69523285106,BTC,80.2867245404472500000,54393.959333,0.03681586506215363,-1,1869013341922,51762.27,56396.52,0.0895294970642
1508,2021-05-07,56413.95,58606.63,55321.85,57356.40,57356.40,68434023376,BTC,80.7290226433052500000,54766.901333,0.04728218328904593,1,1937447365298,51093.65,57356.40,0.1225739402059
1509,2021-05-08,57352.77,59464.61,56975.21,58803.78,58803.78,65382980634,BTC,93.4630771323010000000,55280.910000,0.06372670059157854,1,2002830345932,50050.87,58803.78,0.1748802768064
1510,2021-05-09,58877.39,59210.88,56482.00,58232.32,58232.32,65906690347,BTC,93.1499459857972500000,55826.340000,0.04309757723683838,-1,1936923655585,49004.25,58232.32,0.1883116260324
1511,2021-05-10,58250.87,59519.36,54071.46,55859.80,55859.80,71776546298,BTC,83.7512947689075000000,56283.376667,-0.00752578633485490,-1,1865147109287,54021.75,55859.80,0.0340242587476
1512,2021-05-11,55847.24,56872.54,54608.65,56704.57,56704.57,61308396325,BTC,75.4938207766962500000,56462.231333,0.00429204906144689,1,1926455505612,55033.12,56704.57,0.0303717107080
1513,2021-05-12,56714.53,57939.36,49150.54,49150.54,49150.54,75215403907,BTC,50.4938207766962500000,56070.059333,-0.12340845391129310,-1,1851240101705,54824.70,49150.54,-0.1034964167611
1514,2021-05-13,49735.43,51330.84,46980.02,49716.19,49716.19,96721152926,BTC,28.4166194757820000000,55729.492000,-0.10790161159193771,-1,1754518948779,53555.11,49716.19,-0.0716816751940
1515,2021-05-14,49682.98,51438.12,48868.58,49880.54,49880.54,55737497453,BTC,18.7617049320005000000,55484.520667,-0.10100079444919899,1,1810256446232,57750.18,49880.54,-0.1362703977719
1516,2021-05-15,49855.50,50639.66,46664.14,46760.19,46760.19,59161047474,BTC,3.3554796109907500000,54751.854667,-0.14596153346046797,-1,1751095398758,57828.05,46760.19,-0.1913925854322
1517,2021-05-16,46716.64,49720.04,43963.35,46456.06,46456.06,64047871555,BTC,3.3554796109907500000,53993.722000,-0.13960256342394770,-1,1687047527203,56631.08,46456.06,-0.1796720104932
1518,2021-05-17,46415.90,46623.56,42207.29,43537.51,43537.51,74903638450,BTC,1.8905569528987500000,53120.817333,-0.18040587125994024,-1,1612143888753,57200.29,43537.51,-0.2388585792135
1519,2021-05-18,43488.06,45812.46,42367.83,42909.40,42909.40,56187365084,BTC,0E-19,52168.091333,-0.17747805404456544,-1,1555956523669,53333.54,42909.40,-0.1954518676240
1520,2021-05-19,42944.98,43546.12,30681.50,37002.44,37002.44,126358098747,BTC,0E-19,51079.351333,-0.27558907788841791,-1,1429598424922,57424.01,37002.44,-0.3556277243613
1521,2021-05-20,36753.67,42462.98,35050.62,40782.74,40782.74,88281943359,BTC,4.3349399624060000000,49969.933333,-0.18385442445513138,1,1517880368281,56396.52,40782.74,-0.2768571535974
1522,2021-05-21,40596.95,42172.17,33616.45,37304.69,37304.69,82051616861,BTC,4.6815356303787500000,48697.144667,-0.23394502377713710,-1,1435828751420,57356.40,37304.69,-0.3495984754971
1523,2021-05-22,37371.03,38831.05,35383.68,37536.63,37536.63,57377273240,BTC,5.2941011882757500000,47375.826667,-0.20768390462416076,1,1493206024660,58803.78,37536.63,-0.3616629747271
1524,2021-05-23,37531.45,38289.22,31227.34,34770.58,34770.58,78469274361,BTC,5.2941011882757500000,45773.613333,-0.24037939178962479,-1,1414736750299,58232.32,34770.58,-0.4028989399701
1525,2021-05-24,34700.36,39835.14,34551.08,38705.98,38705.98,67359584098,BTC,5.4446652312970000000,44471.857333,-0.12965227176876813,1,1482096334397,55859.80,38705.98,-0.3070870285966
1526,2021-05-25,38795.78,39776.35,36581.43,38402.22,38402.22,56211915803,BTC,9.2373529312842500000,43308.018667,-0.11327691309826968,-1,1425884418594,56704.57,38402.22,-0.3227667540729
1527,2021-05-26,38392.63,40782.08,37905.84,39294.20,39294.20,51346735160,BTC,16.1092876632622500000,42147.327333,-0.06769414607141870,1,1477231153754,49150.54,39294.20,-0.2005337072594
1528,2021-05-27,39316.89,40379.62,37247.90,38436.97,38436.97,43210968721,BTC,22.1754685135092500000,41433.089333,-0.07231223597448951,-1,1434020185033,49716.19,38436.97,-0.2268721718217
1529,2021-05-28,38507.08,38856.97,34779.04,35697.61,35697.61,55200191952,BTC,19.2237706862585000000,40498.517333,-0.11854526163326988,-1,1378819993081,49880.54,35697.61,-0.2843379402067
1530,2021-05-29,35684.16,37234.50,33693.93,34616.07,34616.07,45231013335,BTC,15.0844873182985000000,39480.886000,-0.12321952450611164,-1,1333588979746,46760.19,34616.07,-0.2597106641355
1531,2021-05-30,34607.41,36400.67,33520.74,35678.13,35678.13,31646080921,BTC,9.8425142602877500000,38742.082000,-0.07908588908567175,1,1365235060667,46456.06,35678.13,-0.2320026709110
1532,2021-05-31,35658.59,37468.25,34241.95,37332.86,37332.86,39009847639,BTC,11.3894261394655000000,38133.868667,-0.02100517715615806,1,1404244908306,43537.51,37332.86,-0.1425127436089
1533,2021-06-01,37293.79,37896.73,35787.09,36684.93,36684.93,34639423297,BTC,16.0921377412400000000,37677.030000,-0.02633169334207075,-1,1369605485009,42909.40,36684.93,-0.1450607559183
1534,2021-06-02,36699.92,38231.34,35966.31,37575.18,37575.18,33070867190,BTC,28.0885231485992500000,37321.415333,0.00679943846544369,1,1402676352199,37002.44,37575.18,0.0154784387192
1535,2021-06-03,37599.41,39478.95,37243.97,39208.77,39208.77,35460750427,BTC,44.4650399064410000000,37468.504000,0.04644610310569112,1,1438137102626,40782.74,39208.77,-0.0385940228636
1536,2021-06-04,39242.48,39242.48,35717.72,36894.41,36894.41,41831090187,BTC,49.0274318257967500000,37209.282000,-0.00846218962247108,-1,1396306012439,37304.69,36894.41,-0.0109980809383
1537,2021-06-05,36880.16,37917.71,34900.41,35551.96,35551.96,35959473399,BTC,47.7923248659812500000,37092.433333,-0.04153066257935384,-1,1360346539040,37536.63,35551.96,-0.0528728870972
1538,2021-06-06,35538.61,36436.42,35304.58,35862.38,35862.38,28913440585,BTC,42.4562396212937500000,36980.816667,-0.03024369843076078,1,1389259979625,34770.58,35862.38,0.0314001089427
1539,2021-06-07,35835.27,36790.57,33480.64,33560.71,33560.71,33683936663,BTC,23.8371956315877500000,36900.158667,-0.09049957473452508,-1,1355576042962,38705.98,33560.71,-0.1329321722380
1540,2021-06-08,33589.52,34017.39,31114.44,33472.63,33472.63,49902050442,BTC,11.6617109828072500000,36551.268667,-0.08422795649168595,-1,1305673992520,38402.22,33472.63,-0.1283673183477
1541,2021-06-09,33416.98,37537.37,32475.87,37345.12,37345.12,53972919008,BTC,23.2902213007840000000,36480.795333,0.02369259384589525,1,1359646911528,39294.20,37345.12,-0.0496022313726
1542,2021-06-10,37389.52,38334.32,35847.59,36702.60,36702.60,43576032854,BTC,30.7072013300182500000,36308.022000,0.01086751572421103,-1,1316070878674,38436.97,36702.60,-0.0451224433143
1543,2021-06-11,36697.03,37608.70,36044.45,37334.40,37334.40,38699736985,BTC,47.5380754021295000000,36234.517333,0.03035455548895361,1,1354770615659,35697.61,37334.40,0.0458515289959
1544,2021-06-12,37340.14,37408.93,34728.19,35552.52,35552.52,37924228550,BTC,56.6029256324237500000,36224.844667,-0.01855976673414068,-1,1316846387109,34616.07,35552.52,0.0270524643612
1545,2021-06-13,35555.79,39322.78,34864.11,39097.86,39097.86,40669112838,BTC,64.4896219408870000000,36523.630667,0.07048120041707353,1,1357515499947,35678.13,39097.86,0.0958494741737
1546,2021-06-14,39016.97,40978.36,38757.29,40218.48,40218.48,43148914673,BTC,75.4123417489810000000,36826.320667,0.09211236071269286,1,1400664414620,37332.86,40218.48,0.0772943728394
1547,2021-06-15,40427.17,41295.27,39609.47,40406.27,40406.27,46420149185,BTC,83.5814676768697500000,37031.214667,0.09114082169191299,-1,1354244265435,36684.93,40406.27,0.1014405642862
1548,2021-06-16,40168.69,40516.78,38176.04,38347.06,38347.06,39211635100,BTC,92.0919097894142500000,37142.023333,0.03244402320778651,-1,1315032630335,37575.18,38347.06,0.0205422834967
1549,2021-06-17,38341.42,39513.67,37439.68,38053.50,38053.50,37096670047,BTC,84.0921218869165000000,37173.911333,0.02366145061036857,-1,1277935960288,39208.77,38053.50,-0.0294645815209
1550,2021-06-18,38099.48,38187.26,35255.86,35787.25,35787.25,36200887275,BTC,67.4377383308045000000,36945.810000,-0.03135835971656867,-1,1241735073013,36894.41,35787.25,-0.0300088821044
1551,2021-06-19,35854.53,36457.80,34933.06,35615.87,35615.87,31207279719,BTC,50.1654253754160000000,36860.574000,-0.03376789520423637,-1,1210527793294,35551.96,35615.87,0.0017976505374
1552,2021-06-20,35563.14,36059.48,33432.07,35698.30,35698.30,36664034054,BTC,40.6150304890360000000,36870.330000,-0.03178789015449550,1,1247191827348,35862.38,35698.30,-0.0045752680107
1553,2021-06-21,35641.14,35721.64,31295.94,31676.69,31676.69,52809038594,BTC,24.0982009449582500000,36591.284000,-0.13431050957380998,-1,1194382788754,33560.71,31676.69,-0.0561376681244
1554,2021-06-22,31622.38,33292.45,28893.62,32505.66,32505.66,58964353058,BTC,18.1266105137765000000,36520.947333,-0.10994477488188874,1,1253347141812,33472.63,32505.66,-0.0288883783557
1555,2021-06-23,32515.71,34753.41,31772.63,33723.03,33723.03,46317108925,BTC,16.2592855942615000000,36537.640667,-0.07703318045771070,1,1299664250737,37345.12,33723.03,-0.0969896468401
1556,2021-06-24,33682.80,35228.85,32385.21,34662.44,34662.44,33123368116,BTC,16.7850572421582500000,36358.795333,-0.04665598289117001,1,1332787618853,36702.60,34662.44,-0.0555862527450
1557,2021-06-25,34659.11,35487.25,31350.88,31637.78,31637.78,40230904226,BTC,16.7850572421582500000,36021.140667,-0.12168855804768344,-1,1292556714627,37334.40,31637.78,-0.1525836761807
1558,2021-06-26,31594.66,32637.59,30184.50,32186.28,32186.28,38585385521,BTC,15.9748694729807500000,35677.932667,-0.09786589093009793,1,1331142100148,35552.52,32186.28,-0.0946835836110
1559,2021-06-27,32287.52,34656.13,32071.76,34649.64,34649.64,35511640894,BTC,18.7016757200897500000,35617.740667,-0.02718029411385292,1,1366653741042,39097.86,34649.64,-0.1137714442683
1560,2021-06-28,34679.12,35219.89,33902.07,34434.34,34434.34,33892523752,BTC,18.1243292744817500000,35306.839333,-0.02471190708324059,-1,1332761217290,40218.48,34434.34,-0.1438179662682
1561,2021-06-29,34475.56,36542.11,34252.48,35867.78,35867.78,37901460044,BTC,30.1845585727987500000,35016.792667,0.02430226380504502,1,1370662677334,40406.27,35867.78,-0.1123214293227
1562,2021-06-30,35908.39,36074.76,34086.15,35040.84,35040.84,34059036099,BTC,41.3011420734810000000,34659.097333,0.01101421261299067,-1,1336603641235,38347.06,35040.84,-0.0862183437270
1563,2021-07-01,35035.98,35035.98,32883.78,33572.12,33572.12,37838957079,BTC,40.2514753378805000000,34340.768000,-0.02238295893673665,-1,1298764684156,38053.50,33572.12,-0.1177652515537
1564,2021-07-02,33549.60,33939.59,32770.68,33897.05,33897.05,38728974942,BTC,45.6308122536010000000,34063.671333,-0.00489146725762885,1,1337493659098,35787.25,33897.05,-0.0528176934523
1565,2021-07-03,33854.42,34909.26,33402.70,34668.55,34668.55,24383958643,BTC,51.4829352011470000000,33989.091333,0.01999049225362238,1,1361877617741,35615.87,34668.55,-0.0265982552160
1566,2021-07-04,34665.57,35937.57,34396.48,35287.78,35287.78,24924307911,BTC,60.3746174758485000000,33967.218667,0.03887752323633605,1,1386801925652,35698.30,35287.78,-0.0114997072690
1567,2021-07-05,35284.34,35284.34,33213.66,33746.00,33746.00,26721554282,BTC,65.2970449172577500000,33837.065333,-0.00269128933327405,-1,1360080371370,31676.69,33746.00,0.0653259541953
1568,2021-07-06,33723.51,35038.54,33599.92,34235.20,34235.20,26501259870,BTC,67.2955673758867500000,34007.632667,0.00669165464201290,1,1386581631240,32505.66,34235.20,0.0532073491201
1569,2021-07-07,34225.68,34997.66,33839.29,33855.33,33855.33,24796027477,BTC,62.4893026004730000000,34097.610667,-0.00710550276868759,-1,1361785603763,33723.03,33855.33,0.0039231350208
1570,2021-07-08,33889.61,33907.91,32133.18,32877.37,32877.37,29910396946,BTC,48.2433806146575000000,34041.233333,-0.03418981097467277,-1,1331875206817,34662.44,32877.37,-0.0514986827240
1571,2021-07-09,32861.67,34042.29,32318.88,33798.01,33798.01,27436021028,BTC,48.5507683215132500000,33983.604667,-0.00546130020104144,1,1359311227845,31637.78,33798.01,0.0682800752771
1572,2021-07-10,33811.24,34209.07,33116.01,33520.52,33520.52,22971873468,BTC,42.2600236101600000000,34109.120667,-0.01725640108833006,-1,1336339354377,32186.28,33520.52,0.0414536877204
1573,2021-07-11,33509.08,34584.70,33346.74,34240.19,34240.19,20108729370,BTC,40.5471899075887500000,34246.048000,-0.00017105623399231,1,1356448083747,34649.64,34240.19,-0.0118168615893
1574,2021-07-12,34254.02,34592.16,32697.31,33155.85,33155.85,24321499537,BTC,35.5491167291305000000,34146.462000,-0.02901067759230810,-1,1332126584210,34434.34,33155.85,-0.0371283433921
1575,2021-07-13,33125.47,33327.10,32261.42,32702.03,32702.03,19120856669,BTC,22.7817999442605000000,34030.974667,-0.03905103159706689,-1,1313005727541,35867.78,32702.03,-0.0882616654836
1576,2021-07-14,32723.85,33061.40,31639.13,32822.35,32822.35,21376531210,BTC,14.8846614719802500000,33827.946000,-0.02972678270208898,1,1334382258751,35040.84,32822.35,-0.0633115530335
1577,2021-07-15,32827.88,33159.64,31175.71,31780.73,31780.73,21300524237,BTC,3.4914077041022500000,33610.605333,-0.05444339115199952,-1,1313081734514,33572.12,31780.73,-0.0533594542138
1578,2021-07-16,31841.55,32218.41,31100.67,31421.54,31421.54,23699476918,BTC,1.1632988494635000000,33467.233333,-0.06112525982190665,-1,1289382257596,33897.05,31421.54,-0.0730302489450
1579,2021-07-17,31397.31,31935.95,31223.99,31533.07,31533.07,18895018942,BTC,1.8844775657357500000,33309.634667,-0.05333485896079342,1,1308277276538,34668.55,31533.07,-0.0904416250463
1580,2021-07-18,31533.88,32399.00,31215.49,31796.81,31796.81,18787986667,BTC,3.1477611322630000000,33118.185333,-0.03989878429973457,1,1327065263205,35287.78,31796.81,-0.0989285809422
1581,2021-07-19,31800.01,31885.86,30563.73,30817.83,30817.83,20434789545,BTC,3.1477611322630000000,32820.188667,-0.06100996820330070,-1,1306630473660,33746.00,30817.83,-0.0867708765483
1582,2021-07-20,30838.29,31006.19,29360.96,29807.35,29807.35,23148267245,BTC,3.1477611322630000000,32557.612000,-0.08447370157246176,-1,1283482206415,34235.20,29807.35,-0.1293361803057
1583,2021-07-21,29796.29,32752.33,29526.18,32110.69,32110.69,28203024559,BTC,15.4167873410500000000,32415.978000,-0.00941782475296596,1,1311685230974,33855.33,32110.69,-0.0515322107331
1584,2021-07-22,32138.87,32576.40,31745.30,32313.11,32313.11,19555230518,BTC,27.1220030499632500000,32313.163333,-0.00000165050383494,1,1331240461492,32877.37,32313.11,-0.0171625650105
1585,2021-07-23,32305.96,33581.55,32057.89,33581.55,33581.55,22552046192,BTC,48.4074543633425000000,32360.108667,0.03774527908942389,1,1353792507684,33798.01,33581.55,-0.0064045190826
1586,2021-07-24,33593.73,34490.39,33424.86,34292.45,34292.45,21664706865,BTC,73.4074543633425000000,32393.071333,0.05863533739898982,1,1375457214549,33520.52,34292.45,0.0230285807022
1587,2021-07-25,34290.29,35364.93,33881.84,35350.19,35350.19,20856685287,BTC,85.4172494382832500000,32515.049333,0.08719472137237615,1,1396313899836,34240.19,35350.19,0.0324180444092
1588,2021-07-26,35384.03,40499.68,35287.31,37337.54,37337.54,51022126212,BTC,96.2854513133792500000,32721.539333,0.14106917831780356,1,1447336026048,33155.85,37337.54,0.1261222378555
1589,2021-07-27,37276.04,39406.94,36441.73,39406.94,39406.94,35097370560,BTC,100.0000000000000000000,33138.278667,0.18916677586040411,1,1482433396608,32702.03,39406.94,0.2050303910797
1590,2021-07-28,39503.19,40816.07,38862.44,39995.91,39995.91,38702404695,BTC,100.0000000000000000000,33624.537333,0.18948580924404180,1,1521135801303,32822.35,39995.91,0.2185571721708
1591,2021-07-29,39995.45,40593.07,39352.06,40008.42,40008.42,27167146027,BTC,100.0000000000000000000,34103.608667,0.17314329960376683,1,1548302947330,31780.73,40008.42,0.2588892703220
1592,2021-07-30,40027.48,42235.55,38397.36,42235.55,42235.55,33072782960,BTC,100.0000000000000000000,34800.596667,0.21364442121908404,1,1581375730290,31421.54,42235.55,0.3441591341481
1593,2021-07-31,42196.30,42231.45,41110.83,41626.20,41626.20,25802845343,BTC,98.7742593456815000000,35480.907333,0.17319998638491413,-1,1555572884947,31533.07,41626.20,0.3200807913724
1594,2021-08-01,41460.84,42541.68,39540.94,39974.89,39974.89,26688438115,BTC,94.2268188474597500000,36043.695333,0.10906747021026930,-1,1528884446832,31796.81,39974.89,0.2571981277367
